"Message","Id","Version","Qualifiers","Level","Task","Opcode","Keywords","RecordId","ProviderName","ProviderId","LogName","ProcessId","ThreadId","MachineName","UserId","TimeCreated","ActivityId","RelatedActivityId","ContainerLog","MatchedQueryIds","Bookmark","LevelDisplayName","OpcodeDisplayName","TaskDisplayName","KeywordsDisplayNames","Properties"
"Processor 11 in group 0 exposes the following power management capabilities:

Idle state type: ACPI Idle (C) States (2 state(s))

Performance state type: ACPI Performance (P) / Throttle (T) States
Nominal Frequency (MHz): 3400
Maximum performance percentage: 100
Minimum performance percentage: 45
Minimum throttle percentage: 45","55","0",,"4","47","0","-9223372036854775808","31","Microsoft-Windows-Kernel-Processor-Power","0f67e49f-fe51-4e9f-b490-6f2948cc6027","System","4","340","WIN-BI5UHDPR2SO","S-1-5-18","12/06/2024 4:47:31 am",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Processor 10 in group 0 exposes the following power management capabilities:

Idle state type: ACPI Idle (C) States (2 state(s))

Performance state type: ACPI Performance (P) / Throttle (T) States
Nominal Frequency (MHz): 3400
Maximum performance percentage: 100
Minimum performance percentage: 45
Minimum throttle percentage: 45","55","0",,"4","47","0","-9223372036854775808","30","Microsoft-Windows-Kernel-Processor-Power","0f67e49f-fe51-4e9f-b490-6f2948cc6027","System","4","340","WIN-BI5UHDPR2SO","S-1-5-18","12/06/2024 4:47:31 am",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Processor 9 in group 0 exposes the following power management capabilities:

Idle state type: ACPI Idle (C) States (2 state(s))

Performance state type: ACPI Performance (P) / Throttle (T) States
Nominal Frequency (MHz): 3400
Maximum performance percentage: 100
Minimum performance percentage: 45
Minimum throttle percentage: 45","55","0",,"4","47","0","-9223372036854775808","29","Microsoft-Windows-Kernel-Processor-Power","0f67e49f-fe51-4e9f-b490-6f2948cc6027","System","4","340","WIN-BI5UHDPR2SO","S-1-5-18","12/06/2024 4:47:31 am",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Processor 8 in group 0 exposes the following power management capabilities:

Idle state type: ACPI Idle (C) States (2 state(s))

Performance state type: ACPI Performance (P) / Throttle (T) States
Nominal Frequency (MHz): 3400
Maximum performance percentage: 100
Minimum performance percentage: 45
Minimum throttle percentage: 45","55","0",,"4","47","0","-9223372036854775808","28","Microsoft-Windows-Kernel-Processor-Power","0f67e49f-fe51-4e9f-b490-6f2948cc6027","System","4","340","WIN-BI5UHDPR2SO","S-1-5-18","12/06/2024 4:47:31 am",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Processor 7 in group 0 exposes the following power management capabilities:

Idle state type: ACPI Idle (C) States (2 state(s))

Performance state type: ACPI Performance (P) / Throttle (T) States
Nominal Frequency (MHz): 3400
Maximum performance percentage: 100
Minimum performance percentage: 45
Minimum throttle percentage: 45","55","0",,"4","47","0","-9223372036854775808","27","Microsoft-Windows-Kernel-Processor-Power","0f67e49f-fe51-4e9f-b490-6f2948cc6027","System","4","340","WIN-BI5UHDPR2SO","S-1-5-18","12/06/2024 4:47:31 am",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Processor 6 in group 0 exposes the following power management capabilities:

Idle state type: ACPI Idle (C) States (2 state(s))

Performance state type: ACPI Performance (P) / Throttle (T) States
Nominal Frequency (MHz): 3400
Maximum performance percentage: 100
Minimum performance percentage: 45
Minimum throttle percentage: 45","55","0",,"4","47","0","-9223372036854775808","26","Microsoft-Windows-Kernel-Processor-Power","0f67e49f-fe51-4e9f-b490-6f2948cc6027","System","4","340","WIN-BI5UHDPR2SO","S-1-5-18","12/06/2024 4:47:31 am",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Processor 5 in group 0 exposes the following power management capabilities:

Idle state type: ACPI Idle (C) States (2 state(s))

Performance state type: ACPI Performance (P) / Throttle (T) States
Nominal Frequency (MHz): 3400
Maximum performance percentage: 100
Minimum performance percentage: 45
Minimum throttle percentage: 45","55","0",,"4","47","0","-9223372036854775808","25","Microsoft-Windows-Kernel-Processor-Power","0f67e49f-fe51-4e9f-b490-6f2948cc6027","System","4","340","WIN-BI5UHDPR2SO","S-1-5-18","12/06/2024 4:47:31 am",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Processor 4 in group 0 exposes the following power management capabilities:

Idle state type: ACPI Idle (C) States (2 state(s))

Performance state type: ACPI Performance (P) / Throttle (T) States
Nominal Frequency (MHz): 3400
Maximum performance percentage: 100
Minimum performance percentage: 45
Minimum throttle percentage: 45","55","0",,"4","47","0","-9223372036854775808","24","Microsoft-Windows-Kernel-Processor-Power","0f67e49f-fe51-4e9f-b490-6f2948cc6027","System","4","340","WIN-BI5UHDPR2SO","S-1-5-18","12/06/2024 4:47:31 am",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Processor 3 in group 0 exposes the following power management capabilities:

Idle state type: ACPI Idle (C) States (2 state(s))

Performance state type: ACPI Performance (P) / Throttle (T) States
Nominal Frequency (MHz): 3400
Maximum performance percentage: 100
Minimum performance percentage: 45
Minimum throttle percentage: 45","55","0",,"4","47","0","-9223372036854775808","23","Microsoft-Windows-Kernel-Processor-Power","0f67e49f-fe51-4e9f-b490-6f2948cc6027","System","4","340","WIN-BI5UHDPR2SO","S-1-5-18","12/06/2024 4:47:31 am",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Processor 2 in group 0 exposes the following power management capabilities:

Idle state type: ACPI Idle (C) States (2 state(s))

Performance state type: ACPI Performance (P) / Throttle (T) States
Nominal Frequency (MHz): 3400
Maximum performance percentage: 100
Minimum performance percentage: 45
Minimum throttle percentage: 45","55","0",,"4","47","0","-9223372036854775808","22","Microsoft-Windows-Kernel-Processor-Power","0f67e49f-fe51-4e9f-b490-6f2948cc6027","System","4","340","WIN-BI5UHDPR2SO","S-1-5-18","12/06/2024 4:47:31 am",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Processor 1 in group 0 exposes the following power management capabilities:

Idle state type: ACPI Idle (C) States (2 state(s))

Performance state type: ACPI Performance (P) / Throttle (T) States
Nominal Frequency (MHz): 3400
Maximum performance percentage: 100
Minimum performance percentage: 45
Minimum throttle percentage: 45","55","0",,"4","47","0","-9223372036854775808","21","Microsoft-Windows-Kernel-Processor-Power","0f67e49f-fe51-4e9f-b490-6f2948cc6027","System","4","340","WIN-BI5UHDPR2SO","S-1-5-18","12/06/2024 4:47:31 am",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Processor 0 in group 0 exposes the following power management capabilities:

Idle state type: ACPI Idle (C) States (2 state(s))

Performance state type: ACPI Performance (P) / Throttle (T) States
Nominal Frequency (MHz): 3400
Maximum performance percentage: 100
Minimum performance percentage: 45
Minimum throttle percentage: 45","55","0",,"4","47","0","-9223372036854775808","20","Microsoft-Windows-Kernel-Processor-Power","0f67e49f-fe51-4e9f-b490-6f2948cc6027","System","4","340","WIN-BI5UHDPR2SO","S-1-5-18","12/06/2024 4:47:31 am",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"While validating that \Device\Serial0 was really a serial port, a fifo was detected. The fifo will be used.","2","0","16390","4","0","0","36028797018963968","19","Serial",,"System","4","308","WIN-BI5UHDPR2SO",,"12/06/2024 4:47:31 am",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"File System Filter 'FileCrypt' (10.0, ?2002?-?03?-?01T04:12:42.000000000Z) has successfully loaded and registered with Filter Manager.","6","0",,"4","0","0","-9223372036854775808","18","Microsoft-Windows-FilterManager","f3c5e28e-63f6-49c7-a204-e48a1bc4b09d","System","4","8","WIN-BI5UHDPR2SO","S-1-5-18","12/06/2024 4:47:31 am",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Volume \\?\Volume{adf13497-9fcd-47fd-a4ad-90b7d93e2a83} (\Device\HarddiskVolume3) is healthy.  No action is needed.","98","0",,"4","0","0","-9223372036854775806","17","Microsoft-Windows-Ntfs","3ff37a1c-a68d-4d6e-8c9b-f79e8b16c482","System","4","348","WIN-BI5UHDPR2SO","S-1-5-18","12/06/2024 4:47:31 am",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"File System Filter 'WdFilter' (10.0, ?2066?-?04?-?08T21:52:09.000000000Z) has successfully loaded and registered with Filter Manager.","6","0",,"4","0","0","-9223372036854775808","16","Microsoft-Windows-FilterManager","f3c5e28e-63f6-49c7-a204-e48a1bc4b09d","System","4","8","WIN-BI5UHDPR2SO","S-1-5-18","12/06/2024 4:47:29 am",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"File System Filter 'Wof' (10.0, ?2090?-?03?-?16T11:56:17.000000000Z) has successfully loaded and registered with Filter Manager.","6","0",,"4","0","0","-9223372036854775808","15","Microsoft-Windows-FilterManager","f3c5e28e-63f6-49c7-a204-e48a1bc4b09d","System","4","8","WIN-BI5UHDPR2SO","S-1-5-18","12/06/2024 4:47:29 am",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"File System Filter 'FileInfo' (10.0, ?2062?-?12?-?22T22:21:06.000000000Z) has successfully loaded and registered with Filter Manager.","6","0",,"4","0","0","-9223372036854775808","14","Microsoft-Windows-FilterManager","f3c5e28e-63f6-49c7-a204-e48a1bc4b09d","System","4","8","WIN-BI5UHDPR2SO","S-1-5-18","12/06/2024 4:47:29 am",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The iommu fault reporting has been initialized.","16","0",,"4","0","0","-9223372036854775808","13","Microsoft-Windows-HAL","63d1e632-95cc-4443-9312-af927761d52a","System","4","8","WIN-BI5UHDPR2SO","S-1-5-18","12/06/2024 4:47:28 am",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The leap second configuration has been updated.
Reason: Leap second data initialized from registry during boot
Leap seconds enabled: true
New leap second count: 0
Old leap second count: 0","20","0",,"4","6","0","-9223372036854775792","12","Microsoft-Windows-Kernel-General","a68ca8b7-004f-d7b6-a698-07e2de0f1f5d","System","4","8","WIN-BI5UHDPR2SO","S-1-5-18","12/06/2024 4:47:28 am",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The firmware reported boot metrics.","30","0",,"4","21","0","-9223372036854775808","11","Microsoft-Windows-Kernel-Boot","15ca44ff-4d7a-4baa-bba5-0998955e531e","System","4","8","WIN-BI5UHDPR2SO","S-1-5-18","12/06/2024 4:47:28 am",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The boot type was 0x0.","27","1",,"4","33","0","-9223372036854775808","10","Microsoft-Windows-Kernel-Boot","15ca44ff-4d7a-4baa-bba5-0998955e531e","System","4","8","WIN-BI5UHDPR2SO","S-1-5-18","12/06/2024 4:47:28 am",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The boot menu policy was 0x1.","25","0",,"4","32","0","-9223372036854775808","9","Microsoft-Windows-Kernel-Boot","15ca44ff-4d7a-4baa-bba5-0998955e531e","System","4","8","WIN-BI5UHDPR2SO","S-1-5-18","12/06/2024 4:47:28 am",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"EFI time zone bias: 2047. Daylight flags: 0","238","0",,"4","101","0","-9223372036854775808","8","Microsoft-Windows-Kernel-Boot","15ca44ff-4d7a-4baa-bba5-0998955e531e","System","4","8","WIN-BI5UHDPR2SO","S-1-5-18","12/06/2024 4:47:28 am",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The last shutdown's success status was true. The last boot's success status was true.","20","1",,"4","31","0","-9223372036854775808","7","Microsoft-Windows-Kernel-Boot","15ca44ff-4d7a-4baa-bba5-0998955e531e","System","4","8","WIN-BI5UHDPR2SO","S-1-5-18","12/06/2024 4:47:28 am",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The bootmgr spent 0 ms waiting for user input.","32","0",,"4","58","0","-9223372036854775808","6","Microsoft-Windows-Kernel-Boot","15ca44ff-4d7a-4baa-bba5-0998955e531e","System","4","8","WIN-BI5UHDPR2SO","S-1-5-18","12/06/2024 4:47:28 am",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"A one-time boot sequence was used during this boot.","26","0",,"4","0","0","-9223363240761753600","5","Microsoft-Windows-Kernel-Boot","15ca44ff-4d7a-4baa-bba5-0998955e531e","System","4","8","WIN-BI5UHDPR2SO","S-1-5-18","12/06/2024 4:47:28 am",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Virtualization-based security (policies: 0) is disabled.","153","0",,"4","62","0","-9223372036854775808","4","Microsoft-Windows-Kernel-Boot","15ca44ff-4d7a-4baa-bba5-0998955e531e","System","4","8","WIN-BI5UHDPR2SO","S-1-5-18","12/06/2024 4:47:28 am",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The operating system started at system time ?2024?-?06?-?11T20:47:28.500000000Z.","12","0",,"4","1","0","-9223372036854775680","3","Microsoft-Windows-Kernel-General","a68ca8b7-004f-d7b6-a698-07e2de0f1f5d","System","4","8","WIN-BI5UHDPR2SO","S-1-5-18","12/06/2024 4:47:28 am",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Event log service was started.","6005","0","32768","4","0","0","36028797018963968","2","EventLog",,"System","0","0","WIN-BI5UHDPR2SO",,"12/06/2024 4:47:44 am",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Microsoft (R) Windows (R) 10.00. 19045  Multiprocessor Free.","6009","0","32768","4","0","0","36028797018963968","1","EventLog",,"System","0","0","WIN-BI5UHDPR2SO",,"12/06/2024 4:47:44 am",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
